ID,loan_amnt,loan_term,interest_rate,loan_grade,loan_subgrade,job_experience,home_ownership,annual_income,income_verification_status,loan_purpose,state_code,debt_to_income,delinq_2yrs,public_records,revolving_balance,total_acc,interest_receive,application_type,last_week_pay,total_current_balance,total_revolving_limit,default
37977959,9000,3 years,8.19,A,A5,<5 Years,MORTGAGE,120000.0,Not Verified,credit_card,CA,3.22,0.0,0.0,31015,18.0,673.56,INDIVIDUAL,56.0,31015.0,82500.0,0
1055419,10000,3 years,9.99,B,B1,<5 Years,RENT,53000.0,Source Verified,debt_consolidation,CA,13.97,1.0,0.0,9638,39.0,1287.05,INDIVIDUAL,135.0,,,1
45371942,35000,5 years,18.84,E,E2,6-10 years,MORTGAGE,165000.0,Verified,debt_consolidation,TX,15.93,0.0,0.0,33138,33.0,4700.49,INDIVIDUAL,39.0,182280.0,41500.0,0
65498539,22500,5 years,9.99,B,B3,<5 Years,MORTGAGE,55000.0,Verified,debt_consolidation,OK,17.19,0.0,0.0,22626,21.0,542.17,INDIVIDUAL,13.0,91152.0,44600.0,0
67817942,10500,3 years,9.17,B,B2,,RENT,52000.0,Verified,credit_card,MI,15.02,0.0,1.0,9855,13.0,163.88,INDIVIDUAL,13.0,12916.0,11500.0,0
13168366,13125,3 years,9.67,B,B1,,MORTGAGE,56291.0,Verified,credit_card,CA,17.65,0.0,0.0,18276,31.0,1751.13,INDIVIDUAL,100.0,359896.0,27000.0,0
49223149,8500,3 years,6.39,A,A2,<5 Years,RENT,60000.0,Not Verified,credit_card,NY,24.2,0.0,0.0,10664,20.0,359.62,INDIVIDUAL,39.0,89671.0,44600.0,0
1049485,4400,3 years,11.49,B,B4,6-10 years,MORTGAGE,80000.0,Source Verified,other,MI,22.95,1.0,0.0,61904,48.0,123.38,INDIVIDUAL,13.0,,,1
36985253,15000,3 years,8.19,A,A5,6-10 years,MORTGAGE,74000.0,Not Verified,credit_card,OK,10.38,1.0,0.0,24473,29.0,1184.05,INDIVIDUAL,61.0,121056.0,31200.0,0
22402232,4500,3 years,12.99,C,C1,10+ years,MORTGAGE,43531.0,Source Verified,debt_consolidation,NC,27.93,0.0,0.0,3530,25.0,707.0,INDIVIDUAL,78.0,159954.0,12100.0,0
51944159,15000,3 years,14.65,C,C5,10+ years,MORTGAGE,55000.0,Not Verified,home_improvement,OH,21.62,7.0,0.0,3471,18.0,1323.47,INDIVIDUAL,35.0,109814.0,8000.0,0
22331556,11000,5 years,12.99,C,C1,<5 Years,RENT,25000.0,Source Verified,debt_consolidation,MN,18.43,1.0,0.0,10562,21.0,1432.72,INDIVIDUAL,57.0,57959.0,28300.0,0
59733361,4000,3 years,12.29,C,C1,10+ years,RENT,115000.0,Source Verified,other,NV,11.55,1.0,0.0,7322,21.0,195.01,INDIVIDUAL,22.0,21723.0,12400.0,0
1349350,13000,3 years,9.91,B,B1,<5 Years,RENT,28000.0,Verified,credit_card,CA,15.6,0.0,0.0,4487,19.0,1112.31,INDIVIDUAL,52.0,,,1
1087924,6000,3 years,11.49,B,B4,<5 Years,RENT,50000.0,Not Verified,debt_consolidation,FL,23.04,0.0,0.0,12529,22.0,713.41,INDIVIDUAL,65.0,,,1
3127233,12675,3 years,12.12,B,B3,<5 Years,MORTGAGE,80000.0,Verified,debt_consolidation,NC,27.95,0.0,0.0,23600,9.0,2506.84,INDIVIDUAL,161.0,308241.0,27200.0,1
44007476,4800,3 years,6.39,A,A2,6-10 years,MORTGAGE,155000.0,Not Verified,home_improvement,WA,11.98,0.0,0.0,18765,35.0,233.78,INDIVIDUAL,48.0,764253.0,91500.0,0
53961607,5950,3 years,14.65,C,C5,<5 Years,MORTGAGE,38000.0,Not Verified,debt_consolidation,WV,23.57,5.0,1.0,1645,35.0,468.94,INDIVIDUAL,31.0,212444.0,7800.0,0
65196912,6000,3 years,12.29,C,C1,<5 Years,OWN,35360.0,Not Verified,credit_card,CT,25.15,0.0,0.0,11537,26.0,171.88,INDIVIDUAL,13.0,19192.0,28300.0,0
40464621,21000,5 years,13.66,C,C3,<5 Years,MORTGAGE,72000.0,Source Verified,debt_consolidation,NM,19.13,0.0,1.0,5221,62.0,2644.8,INDIVIDUAL,52.0,146274.0,14900.0,0
6327041,30000,3 years,11.53,B,B5,6-10 years,RENT,102000.0,Verified,credit_card,CA,17.85,0.0,0.0,28537,26.0,2094.39,INDIVIDUAL,39.0,65410.0,34600.0,0
9638135,25000,3 years,17.76,D,D1,10+ years,MORTGAGE,101000.0,Verified,debt_consolidation,CO,9.96,1.0,0.0,23335,12.0,6859.74,INDIVIDUAL,117.0,189791.0,24200.0,0
57619183,14000,5 years,16.55,D,D2,6-10 years,MORTGAGE,99000.0,Verified,debt_consolidation,MN,27.01,0.0,0.0,30636,40.0,1100.84,INDIVIDUAL,26.0,74660.0,32100.0,0
67849071,15000,3 years,6.24,A,A2,<5 Years,RENT,92000.0,Not Verified,credit_card,DC,10.46,0.0,0.0,18177,23.0,101.4,INDIVIDUAL,4.0,76530.0,40600.0,0
18334380,13000,3 years,14.49,C,C4,6-10 years,RENT,55000.0,Not Verified,debt_consolidation,CA,25.44,0.0,1.0,15340,35.0,2350.57,INDIVIDUAL,87.0,37392.0,23800.0,0
14968333,24500,5 years,15.31,C,C4,<5 Years,MORTGAGE,165025.0,Source Verified,credit_card,FL,17.67,1.0,0.0,37374,35.0,5766.38,INDIVIDUAL,91.0,543020.0,66600.0,0
5339243,24000,5 years,17.77,D,D1,<5 Years,MORTGAGE,130000.0,Verified,debt_consolidation,OH,13.0,0.0,0.0,33807,34.0,6058.67,INDIVIDUAL,83.0,238379.0,42100.0,1
45301424,25000,3 years,6.92,A,A4,<5 Years,MORTGAGE,130000.0,Source Verified,credit_card,TX,12.66,0.0,0.0,14677,36.0,1266.86,INDIVIDUAL,44.0,303650.0,65100.0,0
34111033,4500,3 years,13.98,C,C3,10+ years,OWN,300000.0,Source Verified,debt_consolidation,WI,14.63,0.0,0.0,32178,36.0,617.85,INDIVIDUAL,65.0,428856.0,35800.0,0
54746095,12000,3 years,11.53,B,B5,<5 Years,RENT,45000.0,Source Verified,debt_consolidation,CA,27.04,0.0,1.0,4976,17.0,643.15,INDIVIDUAL,26.0,38062.0,13500.0,0
10846841,30225,3 years,17.1,C,C5,10+ years,MORTGAGE,105000.0,Source Verified,debt_consolidation,CA,32.27,0.0,0.0,156214,23.0,7372.25,INDIVIDUAL,100.0,491136.0,190900.0,1
16060962,35000,3 years,9.67,B,B1,10+ years,OWN,78000.0,Verified,credit_card,CA,12.61,0.0,0.0,32777,39.0,4422.75,INDIVIDUAL,91.0,33040.0,63600.0,0
23362532,6000,3 years,14.49,C,C4,<5 Years,RENT,84500.0,Source Verified,debt_consolidation,WI,11.38,0.0,0.0,20927,31.0,1046.39,INDIVIDUAL,78.0,32379.0,22700.0,0
17753457,10000,3 years,10.99,B,B3,<5 Years,MORTGAGE,26700.0,Verified,credit_card,FL,15.51,0.0,0.0,5143,11.0,1379.8,INDIVIDUAL,87.0,5143.0,20100.0,0
34802051,4375,3 years,18.99,E,E1,<5 Years,RENT,25000.0,Not Verified,debt_consolidation,WV,28.61,0.0,0.0,1656,13.0,839.98,INDIVIDUAL,65.0,82093.0,2100.0,0
49545641,12000,3 years,6.68,A,A3,10+ years,RENT,43000.0,Not Verified,credit_card,LA,22.77,0.0,0.0,11789,10.0,482.35,INDIVIDUAL,35.0,26906.0,14000.0,0
51834522,18000,5 years,16.55,D,D2,10+ years,MORTGAGE,41400.0,Verified,debt_consolidation,TN,35.94,0.0,1.0,10465,15.0,1663.48,INDIVIDUAL,35.0,109507.0,13090.0,0
2547848,7350,3 years,12.12,B,B3,10+ years,OWN,40260.61,Verified,debt_consolidation,CA,19.85,1.0,0.0,11626,30.0,1171.75,INDIVIDUAL,91.0,212451.0,33600.0,1
1820562,2750,3 years,16.29,C,C4,6-10 years,RENT,62000.0,Source Verified,other,CA,17.52,0.0,0.0,5690,15.0,180.72,INDIVIDUAL,22.0,48290.0,11500.0,0
28702032,7200,3 years,12.49,B,B5,<5 Years,RENT,40000.0,Source Verified,debt_consolidation,IL,27.81,0.0,0.0,47962,25.0,551.75,INDIVIDUAL,52.0,47962.0,98500.0,1
53807402,9525,3 years,7.89,A,A5,<5 Years,MORTGAGE,75000.0,Not Verified,debt_consolidation,NH,15.31,0.0,0.0,10119,36.0,401.35,INDIVIDUAL,31.0,187468.0,29800.0,0
16742024,13000,5 years,16.59,D,D1,<5 Years,RENT,130000.0,Not Verified,debt_consolidation,GA,10.32,0.0,4.0,2034,41.0,3328.26,INDIVIDUAL,91.0,96537.0,22800.0,0
18554293,3500,3 years,6.03,A,A1,6-10 years,MORTGAGE,108000.0,Not Verified,debt_consolidation,AZ,7.52,0.0,0.0,4415,14.0,67.66,INDIVIDUAL,18.0,97078.0,17000.0,1
15309332,13550,3 years,22.45,E,E5,6-10 years,OWN,40000.0,Not Verified,other,KS,29.11,0.0,0.0,5403,20.0,4138.35,INDIVIDUAL,91.0,84874.0,16300.0,0
1565568,10000,3 years,6.03,A,A1,6-10 years,MORTGAGE,62000.0,Source Verified,debt_consolidation,NJ,10.78,0.0,0.0,8127,33.0,839.82,INDIVIDUAL,104.0,,,1
66412947,15000,5 years,10.99,B,B4,10+ years,OWN,85000.0,Not Verified,credit_card,WV,27.57,0.0,0.0,14359,39.0,397.76,INDIVIDUAL,13.0,217739.0,39200.0,0
55358404,28000,3 years,8.18,B,B1,10+ years,MORTGAGE,92000.0,Source Verified,debt_consolidation,IL,27.75,0.0,0.0,46042,44.0,1173.03,INDIVIDUAL,31.0,312639.0,80000.0,1
10737791,9000,3 years,10.99,B,B2,<5 Years,RENT,35000.0,Not Verified,debt_consolidation,OR,8.88,0.0,0.0,8149,15.0,997.24,INDIVIDUAL,61.0,19149.0,15200.0,1
47053878,30000,3 years,7.89,A,A5,10+ years,MORTGAGE,101000.0,Verified,debt_consolidation,PA,11.47,0.0,0.0,35161,40.0,1570.76,INDIVIDUAL,39.0,341209.0,74900.0,0
42394746,10000,3 years,12.39,C,C1,10+ years,MORTGAGE,40000.0,Not Verified,debt_consolidation,MI,9.09,0.0,1.0,9288,13.0,993.68,INDIVIDUAL,48.0,80416.0,15000.0,0
17291582,18000,5 years,15.31,C,C4,10+ years,MORTGAGE,82000.0,Not Verified,debt_consolidation,FL,25.1,0.0,0.0,22219,28.0,1552.4,INDIVIDUAL,31.0,253677.0,27800.0,1
58730252,7500,3 years,6.89,A,A3,10+ years,RENT,127000.0,Source Verified,other,FL,22.24,0.0,0.0,15210,27.0,239.18,INDIVIDUAL,26.0,93325.0,47800.0,0
52516265,15000,3 years,12.29,C,C1,<5 Years,MORTGAGE,150000.0,Source Verified,debt_consolidation,NJ,7.3,0.0,2.0,8807,34.0,973.93,INDIVIDUAL,31.0,34648.0,37000.0,0
70729949,23575,5 years,14.48,C,C5,10+ years,MORTGAGE,67000.0,Not Verified,debt_consolidation,MD,22.36,0.0,0.0,22145,78.0,265.51,INDIVIDUAL,4.0,250393.0,131900.0,0
67159049,10000,3 years,8.18,B,B1,<5 Years,RENT,65600.0,Source Verified,credit_card,CA,8.53,0.0,0.0,10368,9.0,194.92,INDIVIDUAL,13.0,10990.0,19000.0,0
64933508,34750,5 years,12.69,C,C2,10+ years,OWN,81000.0,Source Verified,credit_card,MD,30.05,0.0,0.0,59900,22.0,1040.15,INDIVIDUAL,13.0,280638.0,117200.0,0
49951447,30000,3 years,6.92,A,A4,10+ years,RENT,79000.0,Verified,credit_card,TX,9.75,0.0,0.0,29707,11.0,1295.73,INDIVIDUAL,35.0,29707.0,51500.0,0
70609944,35000,3 years,11.99,C,C1,6-10 years,MORTGAGE,250000.0,Verified,credit_card,CA,11.06,0.0,0.0,30712,11.0,326.4,INDIVIDUAL,9.0,181818.0,34700.0,0
36956511,17500,5 years,21.99,E,E5,10+ years,MORTGAGE,45000.0,Source Verified,credit_card,IL,31.44,0.0,0.0,27995,22.0,4182.63,INDIVIDUAL,61.0,158468.0,53800.0,0
65583327,10000,3 years,9.17,B,B2,10+ years,MORTGAGE,85000.0,Source Verified,credit_card,IN,12.62,0.0,1.0,18335,27.0,228.34,INDIVIDUAL,13.0,167692.0,25406.0,0
71267306,35000,5 years,11.99,C,C1,10+ years,MORTGAGE,150000.0,Verified,debt_consolidation,NY,23.38,0.0,0.0,54914,27.0,0.0,INDIVIDUAL,,303729.0,70030.0,0
54728156,24000,5 years,19.99,E,E4,6-10 years,RENT,69200.0,Source Verified,credit_card,CA,28.81,0.0,0.0,34074,21.0,1600.33,INDIVIDUAL,22.0,71424.0,41100.0,1
13206919,31200,3 years,14.47,C,C2,<5 Years,RENT,76000.0,Source Verified,debt_consolidation,CA,15.97,0.0,0.0,14164,38.0,4631.25,INDIVIDUAL,74.0,34399.0,30300.0,1
60134296,18000,3 years,6.89,A,A3,10+ years,MORTGAGE,89000.0,Not Verified,credit_card,CA,11.34,0.0,0.0,16588,9.0,483.78,INDIVIDUAL,22.0,28186.0,20300.0,0
15028374,6500,5 years,15.31,C,C4,10+ years,MORTGAGE,59900.0,Source Verified,debt_consolidation,PA,21.92,0.0,0.0,2643,30.0,1299.1,INDIVIDUAL,74.0,50410.0,5500.0,1
27729753,7500,3 years,7.69,A,A4,6-10 years,RENT,60000.0,Not Verified,debt_consolidation,IL,11.36,0.0,0.0,4602,22.0,621.68,INDIVIDUAL,70.0,8018.0,28800.0,0
67048841,30800,5 years,17.57,D,D4,6-10 years,MORTGAGE,95000.0,Verified,debt_consolidation,MA,32.4,0.0,0.0,23258,35.0,837.05,INDIVIDUAL,9.0,405256.0,44100.0,0
53652324,20000,3 years,6.24,A,A2,10+ years,MORTGAGE,48000.0,Source Verified,credit_card,IL,19.3,0.0,0.0,18448,10.0,665.27,INDIVIDUAL,31.0,37535.0,23100.0,0
34140914,7000,3 years,16.29,D,D2,<5 Years,RENT,56000.0,Source Verified,debt_consolidation,CA,8.02,0.0,0.0,3001,10.0,1125.54,INDIVIDUAL,65.0,5428.0,3200.0,0
44113250,15000,3 years,6.39,A,A2,10+ years,MORTGAGE,63000.0,Not Verified,debt_consolidation,SC,17.47,0.0,0.0,10107,12.0,701.28,INDIVIDUAL,43.0,136052.0,27500.0,0
740777,12000,3 years,7.88,A,A5,10+ years,MORTGAGE,75500.0,Source Verified,credit_card,OH,14.7,0.0,0.0,19630,21.0,1295.63,INDIVIDUAL,100.0,,,1
67763148,13000,5 years,12.59,C,C2,10+ years,MORTGAGE,120000.0,Not Verified,debt_consolidation,CA,5.66,0.0,1.0,5450,22.0,198.39,INDIVIDUAL,4.0,560813.0,14400.0,0
60174899,6000,3 years,8.18,B,B1,<5 Years,OWN,18767.0,Not Verified,credit_card,NC,27.0,0.0,0.0,6092,13.0,191.64,INDIVIDUAL,22.0,14653.0,7900.0,0
50750323,18000,5 years,13.33,C,C3,6-10 years,MORTGAGE,72000.0,Source Verified,debt_consolidation,MN,8.53,0.0,0.0,5530,16.0,1518.64,INDIVIDUAL,35.0,190130.0,11800.0,0
67669107,14000,3 years,12.29,C,C1,,MORTGAGE,45600.0,Verified,credit_card,IL,24.75,0.0,0.0,44642,23.0,264.33,INDIVIDUAL,9.0,213507.0,66300.0,0
71190255,3000,3 years,18.2,E,E1,<5 Years,MORTGAGE,45000.0,Verified,other,PA,19.14,0.0,0.0,5545,7.0,39.43,INDIVIDUAL,4.0,121649.0,11200.0,0
30845852,35000,3 years,14.99,C,C5,<5 Years,MORTGAGE,104000.0,Verified,debt_consolidation,HI,36.47,2.0,0.0,41577,52.0,5483.21,INDIVIDUAL,65.0,265563.0,66800.0,0
17472135,8150,3 years,8.9,A,A5,6-10 years,MORTGAGE,42380.0,Not Verified,credit_card,FL,15.92,1.0,0.0,17896,31.0,916.58,INDIVIDUAL,87.0,202910.0,50300.0,0
1859495,9950,5 years,12.12,B,B3,<5 Years,MORTGAGE,51612.0,Verified,other,FL,32.06,0.0,0.0,4655,26.0,2882.32,INDIVIDUAL,170.0,230459.0,19800.0,0
55386386,35000,3 years,7.89,A,A5,10+ years,MORTGAGE,250000.0,Source Verified,credit_card,IL,8.87,1.0,0.0,49629,53.0,1459.46,INDIVIDUAL,31.0,586159.0,127700.0,0
13196903,24000,3 years,9.67,B,B1,<5 Years,MORTGAGE,100000.0,Source Verified,debt_consolidation,NJ,15.75,0.0,0.0,17375,36.0,3120.16,INDIVIDUAL,95.0,341296.0,65600.0,0
20978006,10000,3 years,8.39,A,A5,10+ years,OWN,30000.0,Source Verified,debt_consolidation,NJ,33.81,0.0,0.0,6121,46.0,991.05,INDIVIDUAL,78.0,9129.0,19700.0,1
70731251,12000,3 years,12.59,C,C2,<5 Years,RENT,24000.0,Verified,debt_consolidation,NE,27.75,0.0,0.0,6900,7.0,117.51,INDIVIDUAL,4.0,18840.0,7600.0,0
51309966,12000,5 years,16.99,D,D3,<5 Years,MORTGAGE,39000.0,Not Verified,debt_consolidation,FL,35.91,0.0,0.0,17837,34.0,1284.23,INDIVIDUAL,35.0,142715.0,27700.0,0
26296903,7000,3 years,10.99,B,B3,10+ years,RENT,114000.0,Not Verified,debt_consolidation,NY,10.64,0.0,0.0,6214,38.0,874.57,INDIVIDUAL,74.0,65054.0,13700.0,0
47467058,20000,5 years,11.53,B,B5,10+ years,MORTGAGE,95000.0,Source Verified,debt_consolidation,VA,29.95,2.0,0.0,16997,63.0,1616.15,INDIVIDUAL,39.0,284240.0,59800.0,0
17322854,33300,5 years,22.45,E,E5,<5 Years,MORTGAGE,160000.0,Verified,debt_consolidation,OH,18.44,0.0,1.0,1214,44.0,4817.87,INDIVIDUAL,35.0,157200.0,11000.0,0
55358662,4825,3 years,19.99,E,E4,,MORTGAGE,24000.0,Verified,home_improvement,DE,11.25,0.0,0.0,8342,27.0,451.63,INDIVIDUAL,26.0,105096.0,9700.0,0
10790880,12000,3 years,10.99,B,B2,10+ years,MORTGAGE,140000.0,Source Verified,credit_card,KY,15.91,0.0,0.0,16504,20.0,1551.33,INDIVIDUAL,74.0,44973.0,22800.0,1
72149934,14900,3 years,14.48,C,C5,<5 Years,RENT,100000.0,Source Verified,debt_consolidation,CA,6.76,0.0,0.0,13358,14.0,155.82,INDIVIDUAL,4.0,15525.0,22700.0,0
40554154,10000,3 years,7.49,A,A4,<5 Years,RENT,80000.0,Source Verified,debt_consolidation,CA,16.29,1.0,1.0,3844,27.0,638.19,INDIVIDUAL,52.0,65298.0,17700.0,0
56661659,1000,3 years,18.25,E,E1,<5 Years,RENT,46404.8,Not Verified,other,CA,12.39,0.0,0.0,4086,13.0,68.06,INDIVIDUAL,26.0,25501.0,9700.0,0
11038179,30000,3 years,12.99,B,B4,<5 Years,MORTGAGE,120000.0,Verified,debt_consolidation,TX,17.19,0.0,0.0,38486,53.0,5694.06,INDIVIDUAL,109.0,378224.0,61200.0,0
6327873,16000,5 years,11.14,B,B2,10+ years,RENT,49000.0,Verified,debt_consolidation,AR,19.35,0.0,0.0,13106,24.0,3735.15,INDIVIDUAL,139.0,36714.0,55600.0,0
11948202,6000,3 years,7.9,A,A4,<5 Years,MORTGAGE,95000.0,Not Verified,credit_card,CT,13.72,0.0,0.0,12419,20.0,454.8,INDIVIDUAL,61.0,251026.0,19400.0,1
49403056,18000,5 years,18.84,E,E2,10+ years,MORTGAGE,132000.0,Verified,credit_card,NY,27.33,0.0,1.0,35047,43.0,1482.9,INDIVIDUAL,39.0,406129.0,56500.0,0
64718224,20000,5 years,12.69,C,C2,10+ years,MORTGAGE,95000.0,Not Verified,debt_consolidation,CA,31.39,0.0,0.0,25776,41.0,612.75,INDIVIDUAL,17.0,367191.0,47100.0,0
71310464,11725,5 years,16.99,D,D3,10+ years,RENT,63500.0,Source Verified,debt_consolidation,SD,35.66,0.0,0.0,34184,17.0,143.88,INDIVIDUAL,4.0,59226.0,40300.0,0
37567748,12625,5 years,15.99,D,D2,<5 Years,MORTGAGE,75000.0,Verified,credit_card,NJ,18.14,2.0,0.0,16077,25.0,2166.46,INDIVIDUAL,61.0,322385.0,21300.0,0
63783055,2400,3 years,14.65,C,C5,10+ years,RENT,120000.0,Verified,other,MD,13.11,0.0,1.0,18479,41.0,111.3,INDIVIDUAL,17.0,46452.0,21700.0,0
40505132,16700,5 years,17.86,D,D5,<5 Years,RENT,40000.0,Not Verified,credit_card,PA,30.36,0.0,0.0,11547,39.0,2817.12,INDIVIDUAL,52.0,117896.0,14300.0,0
6708149,8125,3 years,14.3,C,C1,<5 Years,RENT,24326.0,Source Verified,credit_card,AL,31.77,1.0,0.0,4736,26.0,1788.25,INDIVIDUAL,117.0,4736.0,10100.0,0
49693864,16750,5 years,24.99,F,F4,10+ years,MORTGAGE,56000.0,Source Verified,debt_consolidation,OH,23.34,0.0,0.0,32310,16.0,325.57,INDIVIDUAL,4.0,149805.0,40400.0,0
1096031,6000,3 years,14.65,C,C3,<5 Years,MORTGAGE,92000.0,Verified,debt_consolidation,NC,11.18,1.0,1.0,10223,28.0,1448.5,INDIVIDUAL,161.0,,,1
46932344,10000,3 years,6.92,A,A4,10+ years,MORTGAGE,58000.0,Not Verified,credit_card,TN,16.97,0.0,0.0,15206,35.0,49.99,INDIVIDUAL,4.0,50571.0,62800.0,1
27209340,24125,5 years,17.57,D,D4,10+ years,MORTGAGE,55000.0,Source Verified,debt_consolidation,AL,20.64,1.0,0.0,16295,28.0,2066.49,INDIVIDUAL,30.0,138705.0,43000.0,0
54425910,22000,3 years,8.18,B,B1,10+ years,MORTGAGE,112000.0,Source Verified,debt_consolidation,CA,13.94,0.0,0.0,29103,30.0,951.4,INDIVIDUAL,31.0,184249.0,78400.0,0
41223348,10000,3 years,11.99,B,B5,6-10 years,MORTGAGE,49000.0,Not Verified,debt_consolidation,NJ,16.09,0.0,1.0,7510,35.0,800.44,INDIVIDUAL,39.0,173124.0,15800.0,0
23393798,4400,3 years,20.99,E,E4,,MORTGAGE,14760.0,Verified,debt_consolidation,CO,19.67,0.0,0.0,9433,19.0,696.39,INDIVIDUAL,43.0,9433.0,15000.0,0
59713420,21000,5 years,9.99,B,B3,<5 Years,RENT,52000.0,Not Verified,credit_card,PA,30.03,0.0,0.0,17300,35.0,839.69,INDIVIDUAL,22.0,99282.0,37900.0,0
70316872,25000,3 years,6.24,A,A2,10+ years,MORTGAGE,90000.0,Not Verified,debt_consolidation,OH,19.09,0.0,0.0,34004,27.0,174.38,INDIVIDUAL,9.0,201758.0,51100.0,0
11943473,6000,3 years,10.99,B,B2,10+ years,RENT,42000.0,Not Verified,other,CA,5.17,0.0,1.0,3759,20.0,930.17,INDIVIDUAL,100.0,3759.0,11800.0,1
58881555,5000,3 years,12.69,C,C2,10+ years,MORTGAGE,78000.0,Not Verified,debt_consolidation,CO,21.34,0.0,0.0,3753,23.0,295.25,INDIVIDUAL,26.0,247587.0,6900.0,0
71171397,9700,3 years,6.89,A,A3,<5 Years,RENT,35000.0,Not Verified,credit_card,WA,21.36,0.0,0.0,8265,9.0,51.98,INDIVIDUAL,4.0,34448.0,23400.0,0
708397,14400,3 years,16.32,D,D5,<5 Years,RENT,60000.0,Verified,other,PA,4.04,0.0,0.0,8840,23.0,3906.44,INDIVIDUAL,161.0,,,1
50377852,30750,3 years,16.99,D,D3,6-10 years,MORTGAGE,61600.0,Verified,home_improvement,PA,13.07,1.0,0.0,48114,28.0,3184.42,INDIVIDUAL,35.0,325603.0,53900.0,0
21879231,29500,5 years,10.99,B,B3,<5 Years,MORTGAGE,101000.0,Source Verified,debt_consolidation,OH,23.6,0.0,0.0,28336,38.0,4316.8,INDIVIDUAL,78.0,247936.0,82334.0,0
72017083,6000,3 years,11.99,C,C1,<5 Years,RENT,35000.0,Source Verified,credit_card,OR,25.51,1.0,0.0,6241,22.0,0.0,INDIVIDUAL,,43464.0,14600.0,0
40965847,16000,3 years,10.49,B,B3,6-10 years,MORTGAGE,64000.0,Verified,debt_consolidation,AR,8.87,1.0,0.0,30608,37.0,1443.26,INDIVIDUAL,52.0,121938.0,73300.0,0
14409876,15000,3 years,14.16,C,C2,6-10 years,MORTGAGE,75000.0,Source Verified,credit_card,IL,25.47,0.0,0.0,11127,18.0,1781.42,INDIVIDUAL,48.0,83159.0,13900.0,1
42405060,23100,5 years,25.89,G,G3,10+ years,MORTGAGE,85958.0,Verified,debt_consolidation,TX,3.42,0.0,0.0,9393,12.0,3333.91,INDIVIDUAL,26.0,167103.0,10400.0,1
61984657,16000,5 years,13.33,C,C3,10+ years,MORTGAGE,73400.0,Verified,debt_consolidation,TX,23.72,2.0,0.0,6768,32.0,686.39,INDIVIDUAL,17.0,159196.0,26900.0,0
6060078,9000,3 years,7.62,A,A3,10+ years,MORTGAGE,70000.0,Not Verified,debt_consolidation,FL,18.5,0.0,0.0,3407,19.0,1077.75,INDIVIDUAL,139.0,107089.0,13800.0,0
7232109,4650,3 years,10.64,B,B2,,MORTGAGE,50000.0,Verified,debt_consolidation,MI,19.06,0.0,0.0,2115,31.0,158.65,INDIVIDUAL,18.0,234591.0,15800.0,0
17513099,15950,3 years,11.99,B,B3,<5 Years,RENT,40000.0,Source Verified,debt_consolidation,SD,26.91,0.0,0.0,7738,50.0,2440.3,INDIVIDUAL,87.0,34060.0,22700.0,0
14307123,25000,5 years,13.65,C,C1,10+ years,MORTGAGE,63700.0,Source Verified,debt_consolidation,TX,28.35,0.0,0.0,12588,26.0,5425.24,INDIVIDUAL,100.0,227084.0,22900.0,0
47102923,13000,3 years,5.93,A,A1,<5 Years,OWN,55000.0,Not Verified,credit_card,CA,5.26,0.0,0.0,10441,12.0,514.36,INDIVIDUAL,39.0,13105.0,60400.0,0
27809601,10000,5 years,12.99,C,C1,10+ years,RENT,52000.0,Source Verified,debt_consolidation,NJ,11.95,0.0,0.0,11361,19.0,1481.66,INDIVIDUAL,65.0,18041.0,15000.0,0
30064725,4000,3 years,12.49,B,B5,10+ years,MORTGAGE,50000.0,Not Verified,home_improvement,NC,13.18,0.0,0.0,17856,13.0,519.09,INDIVIDUAL,65.0,118265.0,22300.0,0
23064375,13500,3 years,11.67,B,B4,6-10 years,MORTGAGE,52000.0,Source Verified,credit_card,WY,10.69,0.0,1.0,3289,26.0,1869.29,INDIVIDUAL,78.0,17611.0,5100.0,0
64985132,12000,5 years,12.29,C,C1,10+ years,MORTGAGE,52000.0,Source Verified,credit_card,OH,13.32,3.0,0.0,11407,24.0,380.59,INDIVIDUAL,13.0,30960.0,16500.0,0
1097496,1400,3 years,6.03,A,A1,<5 Years,MORTGAGE,30000.0,Source Verified,other,TX,1.92,0.0,0.0,3177,20.0,133.8,INDIVIDUAL,161.0,,,1
68057013,5000,3 years,8.18,B,B1,<5 Years,RENT,60000.0,Source Verified,debt_consolidation,CA,15.82,0.0,0.0,10456,15.0,65.06,INDIVIDUAL,9.0,23008.0,21700.0,0
60244913,24000,5 years,14.65,C,C5,6-10 years,MORTGAGE,75000.0,Verified,debt_consolidation,FL,32.4,0.0,0.0,11710,51.0,1392.12,INDIVIDUAL,22.0,351915.0,39500.0,0
14510441,14125,5 years,16.59,D,D1,<5 Years,MORTGAGE,57000.0,Source Verified,debt_consolidation,MA,11.01,0.0,0.0,8202,11.0,3760.54,INDIVIDUAL,96.0,190019.0,12700.0,0
13217595,8300,3 years,13.53,B,B5,6-10 years,OWN,38538.0,Not Verified,other,FL,4.83,0.0,0.0,4275,15.0,1570.65,INDIVIDUAL,104.0,4275.0,14800.0,0
47641479,21000,3 years,6.92,A,A4,<5 Years,MORTGAGE,199500.0,Verified,home_improvement,CA,18.04,0.0,0.0,6023,36.0,866.64,INDIVIDUAL,35.0,187134.0,9700.0,0
